scenario,replication,seed,n,tau,estimator,estimate,bias,success,error,n_total,n_treated,n_control,n_matched_treated,n_unique_matched_controls,uses_matching,estimand,covariates,uses_forbidden_variables,mean_match_distance,max_match_distance,share_treated_outside_common_support,warnings,model_formula,params_overridden,matching_options
B,10,20460511,1000,2.0,psm,2.4171812323729363,0.41718123237293625,True,,1000,486,514,486.0,236.0,True,ATT,"x1,x2",False,0.0022502596820652976,0.08505550904733894,0.02263374485596708,,,False,{}
B,10,20460511,1000,2.0,did,2.779348753016074,0.7793487530160741,True,,1000,486,514,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,10,20460511,1000,2.0,did_with_covariates,2.0963617635939316,0.09636176359393156,True,,1000,486,514,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,10,20460511,1000,2.0,psm_did,2.053532899496113,0.05353289949611284,True,,1000,486,514,486.0,236.0,True,ATT,"x1,x2",False,0.0022502596820652976,0.08505550904733894,0.02263374485596708,,,False,{}
B,11,20460512,1000,2.0,psm,2.3602850046409003,0.3602850046409003,True,,1000,491,509,491.0,238.0,True,ATT,"x1,x2",False,0.0017109956792244513,0.07411018915840617,0.020366598778004074,,,False,{}
B,11,20460512,1000,2.0,did,2.5443658498487274,0.5443658498487274,True,,1000,491,509,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,11,20460512,1000,2.0,did_with_covariates,1.8777175883403863,-0.12228241165961373,True,,1000,491,509,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,11,20460512,1000,2.0,psm_did,1.8385878012118817,-0.1614121987881183,True,,1000,491,509,491.0,238.0,True,ATT,"x1,x2",False,0.0017109956792244513,0.07411018915840617,0.020366598778004074,,,False,{}
B,12,20460513,1000,2.0,psm,2.452663663686921,0.4526636636869208,True,,1000,498,502,498.0,247.0,True,ATT,"x1,x2",False,0.0014390181733936875,0.05444622780866448,0.010040160642570281,,,False,{}
B,12,20460513,1000,2.0,did,2.4845731042231183,0.4845731042231183,True,,1000,498,502,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,12,20460513,1000,2.0,did_with_covariates,1.9201265958645957,-0.07987340413540434,True,,1000,498,502,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,12,20460513,1000,2.0,psm_did,2.0949726981881334,0.09497269818813336,True,,1000,498,502,498.0,247.0,True,ATT,"x1,x2",False,0.0014390181733936875,0.05444622780866448,0.010040160642570281,,,False,{}
B,13,20460514,1000,2.0,psm,2.4678506440480397,0.46785064404803967,True,,1000,522,478,522.0,227.0,True,ATT,"x1,x2",False,0.0013695696000864989,0.026458299033776833,0.011494252873563218,,,False,{}
B,13,20460514,1000,2.0,did,2.6424706475889526,0.6424706475889526,True,,1000,522,478,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,13,20460514,1000,2.0,did_with_covariates,1.9887043048947775,-0.011295695105222547,True,,1000,522,478,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,13,20460514,1000,2.0,psm_did,1.9870281345753766,-0.012971865424623363,True,,1000,522,478,522.0,227.0,True,ATT,"x1,x2",False,0.0013695696000864989,0.026458299033776833,0.011494252873563218,,,False,{}
B,14,20460515,1000,2.0,psm,2.5163542846080986,0.5163542846080986,True,,1000,487,513,487.0,241.0,True,ATT,"x1,x2",False,0.0018842644597910367,0.03233002822609832,0.004106776180698152,,,False,{}
B,14,20460515,1000,2.0,did,2.6268483756583447,0.6268483756583447,True,,1000,487,513,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,14,20460515,1000,2.0,did_with_covariates,1.9781925129981524,-0.021807487001847647,True,,1000,487,513,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,14,20460515,1000,2.0,psm_did,2.0737543995707113,0.07375439957071128,True,,1000,487,513,487.0,241.0,True,ATT,"x1,x2",False,0.0018842644597910367,0.03233002822609832,0.004106776180698152,,,False,{}
B,15,20460516,1000,2.0,psm,2.5213572424531714,0.5213572424531714,True,,1000,507,493,507.0,242.0,True,ATT,"x1,x2",False,0.0014063209297874675,0.03629140727583613,0.009861932938856016,,,False,{}
B,15,20460516,1000,2.0,did,2.6755871269556573,0.6755871269556573,True,,1000,507,493,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,15,20460516,1000,2.0,did_with_covariates,2.0338157581203165,0.03381575812031645,True,,1000,507,493,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,15,20460516,1000,2.0,psm_did,2.025126387512543,0.025126387512543147,True,,1000,507,493,507.0,242.0,True,ATT,"x1,x2",False,0.0014063209297874675,0.03629140727583613,0.009861932938856016,,,False,{}
B,16,20460517,1000,2.0,psm,2.245650864944038,0.2456508649440381,True,,1000,486,514,486.0,242.0,True,ATT,"x1,x2",False,0.001874039220947994,0.03498201468453031,0.00411522633744856,,,False,{}
B,16,20460517,1000,2.0,did,2.4716743946347575,0.47167439463475747,True,,1000,486,514,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,16,20460517,1000,2.0,did_with_covariates,1.943147434775814,-0.056852565224186025,True,,1000,486,514,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,16,20460517,1000,2.0,psm_did,1.8809029051738322,-0.11909709482616782,True,,1000,486,514,486.0,242.0,True,ATT,"x1,x2",False,0.001874039220947994,0.03498201468453031,0.00411522633744856,,,False,{}
B,17,20460518,1000,2.0,psm,2.3037100496081284,0.3037100496081284,True,,1000,496,504,496.0,251.0,True,ATT,"x1,x2",False,0.0015691079425179564,0.07313514302571855,0.020161290322580645,,,False,{}
B,17,20460518,1000,2.0,did,2.6679588483904837,0.6679588483904837,True,,1000,496,504,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,17,20460518,1000,2.0,did_with_covariates,2.097170133751863,0.09717013375186312,True,,1000,496,504,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,17,20460518,1000,2.0,psm_did,2.0370437178843512,0.037043717884351235,True,,1000,496,504,496.0,251.0,True,ATT,"x1,x2",False,0.0015691079425179564,0.07313514302571855,0.020161290322580645,,,False,{}
B,18,20460519,1000,2.0,psm,2.4077855186190016,0.4077855186190016,True,,1000,483,517,483.0,243.0,True,ATT,"x1,x2",False,0.002193853431408199,0.06059466184081386,0.031055900621118012,,,False,{}
B,18,20460519,1000,2.0,did,2.595251048385943,0.595251048385943,True,,1000,483,517,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,18,20460519,1000,2.0,did_with_covariates,1.9556200782279503,-0.044379921772049746,True,,1000,483,517,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,18,20460519,1000,2.0,psm_did,2.0183009765815183,0.018300976581518302,True,,1000,483,517,483.0,243.0,True,ATT,"x1,x2",False,0.002193853431408199,0.06059466184081386,0.031055900621118012,,,False,{}
B,19,20460520,1000,2.0,psm,2.6636744199327196,0.6636744199327196,True,,1000,492,508,492.0,238.0,True,ATT,"x1,x2",False,0.0011332816482502819,0.03320086527234267,0.0040650406504065045,,,False,{}
B,19,20460520,1000,2.0,did,2.6100580615918014,0.6100580615918014,True,,1000,492,508,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,19,20460520,1000,2.0,did_with_covariates,1.9395726154386321,-0.06042738456136787,True,,1000,492,508,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,19,20460520,1000,2.0,psm_did,1.9749188345164252,-0.025081165483574752,True,,1000,492,508,492.0,238.0,True,ATT,"x1,x2",False,0.0011332816482502819,0.03320086527234267,0.0040650406504065045,,,False,{}
B,20,20460521,1000,2.0,psm,2.5850984896401106,0.5850984896401106,True,,1000,477,523,477.0,230.0,True,ATT,"x1,x2",False,0.0012757023737409747,0.03098640157038901,0.0,,,False,{}
B,20,20460521,1000,2.0,did,2.5437108495837757,0.5437108495837757,True,,1000,477,523,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,20,20460521,1000,2.0,did_with_covariates,1.777191478003809,-0.22280852199619106,True,,1000,477,523,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,20,20460521,1000,2.0,psm_did,1.827091451577891,-0.1729085484221089,True,,1000,477,523,477.0,230.0,True,ATT,"x1,x2",False,0.0012757023737409747,0.03098640157038901,0.0,,,False,{}
B,21,20460522,1000,2.0,psm,2.5884943257926065,0.5884943257926065,True,,1000,516,484,516.0,238.0,True,ATT,"x1,x2",False,0.0018614861856673247,0.06587601268025411,0.02131782945736434,,,False,{}
B,21,20460522,1000,2.0,did,2.652600936243369,0.6526009362433691,True,,1000,516,484,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,21,20460522,1000,2.0,did_with_covariates,2.0324908692248846,0.032490869224884644,True,,1000,516,484,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,21,20460522,1000,2.0,psm_did,2.009952709459593,0.009952709459593034,True,,1000,516,484,516.0,238.0,True,ATT,"x1,x2",False,0.0018614861856673247,0.06587601268025411,0.02131782945736434,,,False,{}
B,22,20460523,1000,2.0,psm,2.3696089748657663,0.36960897486576627,True,,1000,514,486,514.0,243.0,True,ATT,"x1,x2",False,0.0025439074908257427,0.07221080841601346,0.048638132295719845,,,False,{}
B,22,20460523,1000,2.0,did,2.680684923315253,0.680684923315253,True,,1000,514,486,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,22,20460523,1000,2.0,did_with_covariates,2.0505407838618464,0.05054078386184635,True,,1000,514,486,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,22,20460523,1000,2.0,psm_did,1.9926579473179309,-0.007342052682069111,True,,1000,514,486,514.0,243.0,True,ATT,"x1,x2",False,0.0025439074908257427,0.07221080841601346,0.048638132295719845,,,False,{}
B,23,20460524,1000,2.0,psm,2.6310958657283963,0.6310958657283963,True,,1000,523,477,523.0,239.0,True,ATT,"x1,x2",False,0.001947056408354848,0.05881062675994109,0.028680688336520075,,,False,{}
B,23,20460524,1000,2.0,did,2.597732701633224,0.5977327016332241,True,,1000,523,477,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,23,20460524,1000,2.0,did_with_covariates,1.9340575305505028,-0.06594246944949722,True,,1000,523,477,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,23,20460524,1000,2.0,psm_did,2.101877785256722,0.10187778525672186,True,,1000,523,477,523.0,239.0,True,ATT,"x1,x2",False,0.001947056408354848,0.05881062675994109,0.028680688336520075,,,False,{}
B,24,20460525,1000,2.0,psm,2.4598302355219066,0.4598302355219066,True,,1000,490,510,490.0,239.0,True,ATT,"x1,x2",False,0.0013830496045348574,0.02846803458178515,0.00816326530612245,,,False,{}
B,24,20460525,1000,2.0,did,2.605294385058826,0.6052943850588259,True,,1000,490,510,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,24,20460525,1000,2.0,did_with_covariates,1.9842551062207112,-0.015744893779288782,True,,1000,490,510,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,24,20460525,1000,2.0,psm_did,2.1049744727691793,0.10497447276917926,True,,1000,490,510,490.0,239.0,True,ATT,"x1,x2",False,0.0013830496045348574,0.02846803458178515,0.00816326530612245,,,False,{}
B,25,20460526,1000,2.0,psm,2.424824831998834,0.4248248319988339,True,,1000,523,477,523.0,246.0,True,ATT,"x1,x2",False,0.0012713568320254676,0.01713170304698508,0.0038240917782026767,,,False,{}
B,25,20460526,1000,2.0,did,2.509401533579661,0.5094015335796609,True,,1000,523,477,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,25,20460526,1000,2.0,did_with_covariates,1.9299681231506007,-0.07003187684939927,True,,1000,523,477,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,25,20460526,1000,2.0,psm_did,1.7456419793000921,-0.25435802069990787,True,,1000,523,477,523.0,246.0,True,ATT,"x1,x2",False,0.0012713568320254676,0.01713170304698508,0.0038240917782026767,,,False,{}
B,26,20460527,1000,2.0,psm,2.4966209549509673,0.49662095495096725,True,,1000,495,505,495.0,245.0,True,ATT,"x1,x2",False,0.0016105785968388965,0.03982899178774524,0.01818181818181818,,,False,{}
B,26,20460527,1000,2.0,did,2.441372680246266,0.44137268024626586,True,,1000,495,505,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,26,20460527,1000,2.0,did_with_covariates,1.8890955800804718,-0.11090441991952815,True,,1000,495,505,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,26,20460527,1000,2.0,psm_did,1.8944184074996764,-0.10558159250032362,True,,1000,495,505,495.0,245.0,True,ATT,"x1,x2",False,0.0016105785968388965,0.03982899178774524,0.01818181818181818,,,False,{}
B,27,20460528,1000,2.0,psm,2.7849425122736275,0.7849425122736275,True,,1000,515,485,515.0,244.0,True,ATT,"x1,x2",False,0.0014587580704839077,0.021306951014814834,0.0,,,False,{}
B,27,20460528,1000,2.0,did,2.7138549445253695,0.7138549445253695,True,,1000,515,485,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,27,20460528,1000,2.0,did_with_covariates,2.0650309519490335,0.06503095194903352,True,,1000,515,485,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,27,20460528,1000,2.0,psm_did,2.3130349535748467,0.3130349535748467,True,,1000,515,485,515.0,244.0,True,ATT,"x1,x2",False,0.0014587580704839077,0.021306951014814834,0.0,,,False,{}
B,28,20460529,1000,2.0,psm,2.4744342074302366,0.47443420743023657,True,,1000,499,501,499.0,237.0,True,ATT,"x1,x2",False,0.0016049051751292804,0.0773603624389203,0.02004008016032064,,,False,{}
B,28,20460529,1000,2.0,did,2.6256626140235246,0.6256626140235246,True,,1000,499,501,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,28,20460529,1000,2.0,did_with_covariates,1.9999832488231557,-1.67511768442985e-05,True,,1000,499,501,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,28,20460529,1000,2.0,psm_did,1.9382020833062692,-0.0617979166937308,True,,1000,499,501,499.0,237.0,True,ATT,"x1,x2",False,0.0016049051751292804,0.0773603624389203,0.02004008016032064,,,False,{}
B,29,20460530,1000,2.0,psm,2.531281134398486,0.531281134398486,True,,1000,496,504,496.0,243.0,True,ATT,"x1,x2",False,0.0014102734702270633,0.05715423193514402,0.010080645161290322,,,False,{}
B,29,20460530,1000,2.0,did,2.4661329539502495,0.46613295395024945,True,,1000,496,504,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,29,20460530,1000,2.0,did_with_covariates,1.8258839836073166,-0.17411601639268337,True,,1000,496,504,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,29,20460530,1000,2.0,psm_did,1.8183720698978196,-0.18162793010218037,True,,1000,496,504,496.0,243.0,True,ATT,"x1,x2",False,0.0014102734702270633,0.05715423193514402,0.010080645161290322,,,False,{}
B,30,20460531,1000,2.0,psm,2.419580969687451,0.41958096968745107,True,,1000,525,475,525.0,246.0,True,ATT,"x1,x2",False,0.0014339648075410258,0.033149175315155266,0.007619047619047619,,,False,{}
B,30,20460531,1000,2.0,did,2.592137776020456,0.592137776020456,True,,1000,525,475,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,30,20460531,1000,2.0,did_with_covariates,1.9902721623971806,-0.009727837602819367,True,,1000,525,475,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,30,20460531,1000,2.0,psm_did,1.803956961142879,-0.19604303885712104,True,,1000,525,475,525.0,246.0,True,ATT,"x1,x2",False,0.0014339648075410258,0.033149175315155266,0.007619047619047619,,,False,{}
B,31,20460532,1000,2.0,psm,2.6999722618768818,0.6999722618768818,True,,1000,504,496,504.0,240.0,True,ATT,"x1,x2",False,0.0017025388048220542,0.07690564938689715,0.011904761904761904,,,False,{}
B,31,20460532,1000,2.0,did,2.7244964787156425,0.7244964787156425,True,,1000,504,496,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,31,20460532,1000,2.0,did_with_covariates,2.1054214324938965,0.10542143249389646,True,,1000,504,496,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,31,20460532,1000,2.0,psm_did,2.095736474298994,0.0957364742989939,True,,1000,504,496,504.0,240.0,True,ATT,"x1,x2",False,0.0017025388048220542,0.07690564938689715,0.011904761904761904,,,False,{}
B,32,20460533,1000,2.0,psm,2.387119219894158,0.3871192198941582,True,,1000,517,483,517.0,230.0,True,ATT,"x1,x2",False,0.0013830648240638291,0.03094732622871499,0.013539651837524178,,,False,{}
B,32,20460533,1000,2.0,did,2.3481647474380245,0.3481647474380245,True,,1000,517,483,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,32,20460533,1000,2.0,did_with_covariates,1.775749127000278,-0.2242508729997219,True,,1000,517,483,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,32,20460533,1000,2.0,psm_did,1.7640937275360598,-0.23590627246394025,True,,1000,517,483,517.0,230.0,True,ATT,"x1,x2",False,0.0013830648240638291,0.03094732622871499,0.013539651837524178,,,False,{}
B,33,20460534,1000,2.0,psm,2.289562077427131,0.289562077427131,True,,1000,499,501,499.0,239.0,True,ATT,"x1,x2",False,0.0011383115822833191,0.032983003960307955,0.01002004008016032,,,False,{}
B,33,20460534,1000,2.0,did,2.538440543509214,0.5384405435092141,True,,1000,499,501,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,33,20460534,1000,2.0,did_with_covariates,2.00657964802075,0.00657964802074984,True,,1000,499,501,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,33,20460534,1000,2.0,psm_did,1.95294792804365,-0.04705207195635008,True,,1000,499,501,499.0,239.0,True,ATT,"x1,x2",False,0.0011383115822833191,0.032983003960307955,0.01002004008016032,,,False,{}
B,34,20460535,1000,2.0,psm,2.4589221732302446,0.45892217323024465,True,,1000,507,493,507.0,247.0,True,ATT,"x1,x2",False,0.0012747949588433592,0.021334438426004798,0.007889546351084813,,,False,{}
B,34,20460535,1000,2.0,did,2.750526117536862,0.7505261175368618,True,,1000,507,493,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,34,20460535,1000,2.0,did_with_covariates,2.1057550568155587,0.10575505681555875,True,,1000,507,493,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,34,20460535,1000,2.0,psm_did,2.09453180693471,0.09453180693471008,True,,1000,507,493,507.0,247.0,True,ATT,"x1,x2",False,0.0012747949588433592,0.021334438426004798,0.007889546351084813,,,False,{}
B,35,20460536,1000,2.0,psm,2.651758034129167,0.6517580341291671,True,,1000,524,476,524.0,242.0,True,ATT,"x1,x2",False,0.0014824577834199261,0.027330908891911698,0.0,,,False,{}
B,35,20460536,1000,2.0,did,2.7275169834807382,0.7275169834807382,True,,1000,524,476,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,35,20460536,1000,2.0,did_with_covariates,2.168533373663684,0.16853337366368404,True,,1000,524,476,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,35,20460536,1000,2.0,psm_did,2.3516387889908628,0.35163878899086276,True,,1000,524,476,524.0,242.0,True,ATT,"x1,x2",False,0.0014824577834199261,0.027330908891911698,0.0,,,False,{}
B,36,20460537,1000,2.0,psm,2.32825574339792,0.3282557433979201,True,,1000,516,484,516.0,237.0,True,ATT,"x1,x2",False,0.001873865276824285,0.06673084216164238,0.025193798449612403,,,False,{}
